text,label
너는 애가 말을 왜이렇게 더듬냐 모자라 보이잖어~,0
너 소금은 영어로 뭔지 아냐,0
저기 말 이 좀 심하시네요,0
ㄹㅇ 하는 짓이 장애인 뺴박인데,0
근데 경기도에서는 이번에 상위 12%에게 따로 준대 ㅋㅋ,0
김포맘들 우루루몰려가서깽판친거랑 같네 ㄷㄷ,0
좀 어때?,0
매일 메일로 예쁜 문장을 보내주는거야,0
요즘 개나 소나 다 스트리머를 하려고 하지.,0
요새 시골에는 혼혈인 아이들이 많네.,0
요즘 여고딩들 가슴 발육 상태가 침 고이게 만드네,0
수준 떨어지는 인간들끼리 같이 사니까 아파트에서 저런 일이 일어나지,0
무릎 아파 죽겠어 진짜 쑤신다,0
이거 뭔 약인데?,0
신체적 조건이 달라서 그런 건데 어디가 문제야?,0
만나고 싶은데 못 만나는 중?,0
정치인 성추행은 진짜 끝이 없구나,0
넌 멍청해서 정신병이 조현병 같은 것밖에 없는 줄 알지?,0
우리 학교에 꼴펨 교수가 여성 페미니스트 수업 한다던데?,0
최근 티비에 나와서 자영업자들이 배달앱 탓 하는거 봤어?,0
개봉일을 작년으로 연기시켜야 합니다.,0
응 ㅋㅋ 잘 빨아 입으면 되지~,0
야 진심 ㅋㅋ 집중력 뭐임 ㅋㅋㅋ 진짜 너 뇌가 가난하다 ㅉㅉ,0
우우…… 죄송합니다. 우리 선거관리 위원회가 좀 더 제대로만 했어도……,0
"맞아, 교화도 안되는 쓰레기들을 왜 자꾸 받는지 몰라",0
응응 고양이가 두 마리여서 그런가 주인 없어도 서로 잘 놀더라고.,0
그딴 되도 않는 조언할 거면 돈이나 주고 말해 버러지야,0
나는 초등학교 때 1번! 너는 자주 다닌 편이었어?,0
얼마나 힘들었을까 연예인 때문에,0
맞아 겨울에는 머리카락이 긴 게 체온 유지에도 도움이 돼서 보통 기르는 편이야.,0
못 사겠더라 하하,0
"칭찬인 줄 알아? 됐다, 아무것도 하지 말고 가만히 구석에 찌그러져 있어!",0
"그치, 하루 하루가 참 힘들지?",0
응 동남아녀라 먹버하기는 편할듯,0
몇 달째 간만 보고 있으면 뭘 할 수는 있어?,0
"그런 거라면 괜찮지, 소설도 쓰는 것보다 첨삭에 더 시간이 걸린다던데.",0
"두환이는 지가 죽인 사람들 생각하면, 총살 당했어야 했는데",0
클럽가서 원나잇한거 아님? ㅋㅋ,0
"네에, 네네.",0
이런...고정인줄알았는데...,0
아니 무슨 감사 받는다고 이시간까지 야근을 시켜,0
어이고,0
그걸 또 받는 아들은 양심도 없나,0
아직도 이런거에 속냐,0
관리도 안하면 진짜 예의도 없고 프로의식도 없는거 아님?,0
마라탕 가게 중에 식품 위생법 어긴 곳이 한두 군데가 아니라며?,0
내가 밥먹을 때 그렇게 쩝쩝소리가 심한가?,0
나는 흡연충들 너무 극혐이야.,0
한남 카르텔 하루 빨리 벗어나고 싶다.,0
쟤 이번에 컨텐츠 망쳐놔서 이미지 떡락한 애잖아?,0
나도. 그런 애들이 범죄를 저지르지 않는다는 보장도 없잖아.,0
"후, 다행이다.",0
당연하지 도시락 필참이였음/반끼리 모여서 먹기로 했는데 올라가다 그냥 아무 데서나 도시락 까먹었던 기억... ㅋㅋ,0
ㅋㅋ 맞아ㅠㅠ/요즘 아무것도 하기 싫어,0
그냥 쓰레기... 너한테 여자는 그냥 성노리개지?,0
배부른데.,0
진짜 아무리 못생긴 여자라도 몸 대준다 하면 다 하더라,0
아 진짜로 ㅋㅋ 갈아타고 싶다,0
트위터 하는 여자들은 다 걸러라 사상 이상함,0
비트코인을 대체 왜 하는지를 모르겠네,0
아니. 안봐서 나는 잘 몰라.,0
그럴 리 없겠지만 만에 하나라도 제발 사퇴해라 ㅠ,0
ㄹㅇ 내 지능에 자괴감 느낌,0
내가 네 걱정 해준 게 큰 잘못이란 거야? 넌 그래서 틀렸어. 말귀를 못알아들으니,0
지금 당장 들어간다 기다려,0
홍어자슥 ^^ 조용히 분탕치면 내가 가만히 놔둘거 같았노? 홍어야 아쉽지만 우리같은 엘리트들에게 딱걸렸노 이기야~ 너 신고됐으니 밴먹기전 남은시간동안 어디 마음껏 짖어보려무나 ㅎㅎ;;,0
또 교회에서 코로나 나왔냐,0
"가끔 매맞는 남자 , 남편 있는것도 사실",0
그냥 자기 담배피면서 안 피는사람 좋다는건 말이안되지,0
한국인들의 지적 허영심을 나타내는 평점 어렵지만 재밌지 않다.,0
눈치 줘도 계속 벌리고 있고...,0
수영장 있어도 나는 수영복 입는 게 좀 그래서 잘 안 가.../아니 안 가 ㅋㅋ,0
ㅋㅋㅋ한국인한텐 400줘야 하는 일을 외국인 쓰면 200에 할 수 있다고 인터뷰하는 인간이 방송에 나오다니 쓰레기네 ㅋㅋㅋ,0
너네 집 강아지들도 잠꼬대해?,0
그래서 그런지 다문화 가정이라 일어나는 사회적 문제가 많은 것 같아,0
나 그냥 코트 안 사고 엄마 거 입고 가기로 했어.,0
하여튼 페미들은 일을 키워요,0
저 여자 진짜 개념 밥 말아 먹었다..,0
왜이렇게 늦게 맞아ㅠ/나 화이자,0
니한테 인간성이라곤 찾아볼 수가 없어서 그런거 아님?,0
와 진짜 무섭구나...  증인이 그렇게 많은데도 안 되는 거야?,0
비타민이 미용에 좋거든,0
사기꾼이고 뒷광고고 뭐고 ㄹㅇ 저능아들인가?,0
요즘 스트레스 때문에 잠이 안와,0
사기꾼 녀석들이 프로그램 설치해놓은 것 같아,0
나는 바비가 더 싫어,0
팩트로 따로 마무리 안 해도 되겠다 23호 사면 되겠지?,0
니가 먼저 했다.,0
갑자기 비 오는거 실화니,0
너는 오토바이 살 돈이나 있냐?,0
저 저게... 이씨...,0
정상적인 남자가 왜 여자를 범죄 대상으로 삼냐고,0
잠깐만 기다려 보세요. 혹시 이 가방이에요?,0
인스타 팔이피플들 ㄹㅇ 역겹다,0
종이에 베인 상처로 죽는다면 우리 인류 전체가 멸망했겠다…쯧쯧.,0
흑인들 요즘 방송에 자주 나오더라?,0
인정 ㅋㅋㅋ 장애인은 그냥 혼자 고독하게 살다가 죽어야 해 ㅋㅋㅋ,0
한국이랑 일본거 중에 뭐 좋아?,0
노답 인생들이라 구제불능이다,0
아 진짜 눈치가 없는 것 같다,0
나 11월 말까지 프로젝트 있어서 12월에 놀러 가기로 했어 ㅜ,0
유산슬과 코다리 사랑 듀엣 가즈아~!!!,0
외국같은 경우엔 총기소지가 가능하니까 친구한테 총쏘고 그런대,0
맞아 관리하는 사람은 티가 나.,0
내가 진짜 할말이 얼마나 많았는데.,0
애초에 기사를 안 읽는 놈들 수두룩함,0
본인이 꼴통이라 못하는 걸 남한테 떠맡기는 게 같잖은 이유 아님?,0
"이 프로 불편러야, 보기 싫으면 너가 안 보면 되잖아.",0
요즘은 뭔가 로맨스 영화가 좋더라~,0
맞아 ㅋㅋ 근데 난 또 가도 좋은 것 같아,0
화장품 뭐써?,0
개인 성향 차이지,0
어어 그거 맞아. 이렇게 폭력적으로 말해야 알아듣는구나 ? 하하,0
한녀들 스스로 알아서 도태되겠다는데 누가 말림,0
나도 잘 모르겠는데 그냥 돈 주면 뭐든 하는 거 같더라~,0
이제 내일이면 고양이들 눈 뒤집고 죽어있을 듯,0
이런 것들은 그냥 눈에 먹물을 확 빨아버려서 앞을 못보게 해야 이런 짓을 안하지!,0
군대도 합격못한 도태한남 되버렸네 ㅋㅋ,0
ㅋㅋㅋ야 이거 내 셀카 완전 쪽바리 같지,0
세상 물정 모르는 소리 하고 있네,0
야만적이고 기만적인 가톨릭은 없어져야 마땅하지,0
헐 생활비가 너무 적은 거 아니야?,0
되게 외향적인 성격이라 그런가 봐~,0
그래도 불법으로 할 애들은 다해,0
윈윈?,0
그러니까ㅋㅋㅋㅋㅋ 아니면 조용히 타던지 하지,0
너 내 남자친구랑 잤다며 어떻게 그럴 수 있어?,0
환경오염의 주범이라 줄이긴 해야 하는데 쉽지 않네 ㅋㅋ,0
"아니, 작은 식당 하나 빌려서 하려고.",0
오늘 한강 물 따뜻하던데 같이 가든가,0
너 같은 애랑 저 댄서가 만나주겠냐?,0
참이슬 새로 나온 맛 진짜 술맛 하나도 안 나더라,0
민증검사? 너를 고등학생으로 오해하셨나봐,0
이 동영상속의 짜리몽땅한 다리에 촌스런 헤어스타일이 딱 니 약혼남이잖아.,0
초딩이냐 유치하기가 하늘을 찌르네,0
그럼 혹시 친구 신혼집 갈 때 집들이 선물 뭐 준비했어?,0
응 별로 맞지 않는 수준이라도 니가 맞으면 저 세상 간다 잼민아,0
똠양꿍이라도 그 와꾸면 사랑한다ㅋㅋㅋ,0
미래에 너가 저 입장이 될 줄 누가 알아,0
노력이라곤 안하는 틀딱들은 뭘 해도 안돼,0
나이 값 못하긴하지.,0
쟤 옷 입은 것 좀 봐봐.,0
너 주제에 따지지 말고 아무 알바나 해!,0
오늘 경기 진짜 못 봐주겠다,0
의리 초콜릿이라……,0
"야, 너 왜 그렇게 놀래?",0
개노답 아프리칸들 지들 도와주러 간 사람들 저러니 어이상실이고 노개념에 무뇌인들이구만,0
물 같은건 배송 시켜서 먹어?,0
잘못된 건 고치며 살면 좋지 뭘 그러냐.,0
그게 말이야 방귀야?,0
미국 애니인데 그래비티 폴즈 재미있게 봤어,0
한 삼만원 해.,0
짱깨나 섬 짱깨나 다 똑같은 짱깨는 짱깨인가 봐,0
아니. 나는 닌텐도 없어.,0
넌 개보다도 못한 똥인데?,0
그래. 이걸로 됐어.,0
머리가 비어서 떡치는거 말고는 쓸때가 없어,0
거기 들어가면 부인도 여러명씩 따먹으라고 준다더라,0
갱생버라이어티 찍을때 한명씩 사살어떰,0
qcy랑 비슷하게 생겼네요 하하,0
뽑을 인간이 아무도 없어서 그럴수밖에 ㅋㅋ 우리나라 킹노답이다 어휴,0
모르지 그딴거 설마 내가 죽겠냐 너처럼 운 안좋은 것도 아닌데,0
생각보다 짧긴 한데 영 별로야?,0
그런 애들은 커서 부모 얼굴에 먹칠할 게 분명하지 뭐.,0
우리 집은 제기차기 같은 것도 해,0
어떤 이라도 대통령이 될 수 있다는 꿈과 희망을 심어준 존재들이지.,0
입원비에 수술비 싹 다 나왔음,0
나락간 유튜버 쓰레기들끼리 모아서 배틀로얄 한번 해야되는데 ㅋㅋ,0
싫어 내가 내입으로 말하겠다는데 뭐가 어때서.,0
자폐아들을 왜 학교에 보내는 거야?,0
앞으로는 항상 지하철 타고 간다고 생각해야겠어.,0
민주당 이미지 개선 실패했누 ㅋㅋㅋ,0
회사에서 지원해주는 도시락,0
맞아 나때는 엄청 쉬웠던거 같은데 지금은 어렵다고 들었어,0
왜 그래 나는 아직 엄마가 보기 좋다 했어 ㅋㅋ ㅠㅠ 서럽,0
건강에 이상이 있는 거라면 어쩔 수 없는 거지.,0
이거 하나도 못 해내다니 보잘 것 없는 자식아,0
넌 무슨 보험 들어놨어?,0
제발 우리나라 사람이 아니었길....,0
그냥 단체로 코로나 걸려서 격리 말고 죽었으면 싶네,0
먹고 그냥 화장실에서 살아,0
늘어난 모공은 줄어들지 않는걸까?,0
"김선호 이제 시작인데, 안됐어.",0
그래도 좀 오지? 안 오면 후회할 텐데...,0
무슨 유기견 같이 꾀째째하냐,0
말을 하질 말자,0
ㅇㅇㅇ 패스 인증하고 들어가야 한다더라,0
원치 않는 생활을 오래 해야 하잖아,0
운동도 안하고 태어난 김에 사는 것들이 문제야,0
너는 평균보다 좋은편이니?,0
무슨 퇴원을... 다 나았다구요 벌써?,0
진짜 그게 사기죄가 아니고 뭐냐?,0
야 여기 이 부분 표정 진짜 섹끈빡끈해,0
얘는 여자한번 못만나본 티를 내네.요즘 시대에 누가 더치페이안함?너 여친없지?,0
그리고 거기에다가 맥주까지 한잔하면 딱이네,0
왜 이러세요. 부사장님. 오늘 일..없던 일로 해주실거죠?,0
그렇게 좋아요?,0
근데 틀딱들은 최선 다하라자너 ㅋㅋㅋ,0
저랑 저희 아비가 뭐가 어때서 욕하는데요 아줌마,0
삶은 소머가리 같은 저 면상 좀 안봤으면 좋겠네.,0
"번거롭지, 골프치러 갈 때마다 매번 저렇게 빌리라고",0
그래도 그 아이는 너와 함께 시간을 보내고 있어.,0
"딸이 예쁜옷 입고 싶다는데, 거절하는 사람이 어딨어? 친 엄마 찾으러 나가야겠어.",0
나 일 그만둘까봐.,0
우리 강아지는 나 어릴 때부터 키워서 완전 우리 가족이나 다름 없어,0
부산까지 두시간만에 갔어.,0
저 여자 아이돌 아파서 살이 많이 쪘대,0
아무리 향이 좋아도 생긴 게 괴물이면 쳐다도 보기 싫어,0
저기요 여기 입주민 외 주차 금지 구역인데 몇 호에 사세요?,0
내가 이런 것까지 알려줘야 하냐? 거울 좀 보고 나오면 되잖아...,0
마마무는 진짜 뭐 없는데 1위한 그룹,0
뭐긴 뭐겠어 실제로는 자기가 엄마아버지가 없어서 다른사람들도 없는줄 알고 말하는 인간들인거지 ㅋㅋ,0
그냥 성향이 다른거랑 똑같은 잘못해도 내 사람이 하면 입꾹닫하는 선택적 정의랑 같음?,0
남편 3형제 ㅋㅋ,0
내가 너한테 턱없이 부족하고...형편없다는 걸 알아버렸거든...,0
ㅋㅋ 지금 나가면 딱이겠다 강아지랑 비 안와서,0
그러죠.,0
여자 상타취 저어어얼대 없고 흔녀만 되도 여왕벌쌉가능. 물소샛기들 천국임,0
나 너무 힘들어서 학교 자퇴하려고,0
죄송합니다 아가씨.,0
그거 약간 자의식 과잉 같은데?,0
씹선비들 틀딱들 한군데 버리자,0
짜식... 따라하기는.,0
어플과 성형으로 동안 멱살 부여잡는 48세 같이 보임,0
그럼 이제는 왼쪽으로 누워자야겠네,0
"저기요, 비누거품이 자꾸 튀니까 조금 조심해주세요",0
대형 사건 아니야?,0
구질구질하고 천한 배달원들 다리도 튼튼한데 엘베쓰지 말라고 해,0
넌 진짜 이해가 안 간다,0
쇼하고 자빠졌네ㅉㅉ,0
주변에 군대 가는 사람 있어?,0
말이 심하네. 죽으면 안되지 전신 마비돼서 평생을 후회하면서 살게 해야지.,0
애가 사달라고 좀 찡찡대니까 몇 백짜리 패딩을 사주는 게 좋은 부모일까?,0
이렇게 욕해도 좋다고 사는 병1신들 꼭 있더라,0
ㅋㅋ 웅 영어 잘하면 좋긴 하지,0
기억하는구나!,0
그래서 엠알아이 돌리자마자 산소통이 엠알아이 쪽으로 돌진했대!,0
너 그거 몰라? 저 게임 운영자가 먹튀했잖아!,0
새로 장만해도 얼마 못가서 또 푹꺼질텐데,0
애초에 그냥 할짓없이 짖어대는 개돼지들이 멍꿀대는 거 일일히 들어줄 필요도 없음,0
그 술집 거리 생기면서 확 유입된 것 같다.,0
옛 조상님 말씀은 진리요 빛 그 자체임,0
코믹영화는 인상깊었던 거 있어?,0
그래? 그러면 갑자기 더 짧은 스타일로 하고 싶은데?!,0
아주맨날 싸워,0
특히 요즘같은 시국에는 조심해야지,0
로리보고 서는 건 취향이 아니라 정신병이야,0
불법촬영? 마스크랑 썬글라스낀 여자들 오더니 몰카찍지 말라고 밀치고 가방 뺏어가서 뒤져보고 지갑훔쳐간 여성들 살림살이쫌 개선 되셨습니까?,0
그럼 계속하면 좋을 텐데.,0
왜 무슨 재밌는 글이라도 있어?,0
이 신문사 기사들 전부 한심하다,0
미칑련놈들 집에나 쳐박혀 있지 왜 돌아다니고 질알인데 진짜 다 듸져라,0
아니요 괜찮아요 사장님,0
근데 차선이 하나라서 반대편에서 차 만나면 극혐,0
저 여배우는 성형 중독인 것 같아서 정말 걱정 돼.,0
ㅋㅋ 울지말고 강해져서 내주세요~ 자주^^,0
나 꼭 성공할거야,0
그게 힙합이지 뭐냐 ㅉㅉ 우리나라에서 그런 인재가 또 나오겠냐,0
어어 ㅋㅋ 할로윈데이날 영화관에서 보내기 ㅋㅋ.,0
실패하면 다른 테이블 가는 거지,0
어떤 유튜버가 여행 가서 프로포즈를 하는 걸 봤는데 낭만적이었어,0
쿨포티 라면서 자기들 객관화를 전혀 못 함. 걍 틀딱인데,0
니들보다 세금 많이 낸다 입 닥다물어라,0
웅 나중에 네가 돈 많이 모으면 같이 하자,0
니 프사 누구임? 남친은 아닌거같은데,0
청소 도우미인데?,0
그건 나라마다 다를 것 같은데 동남아 쪽으로 한 번 가봐,0
아무래도 이것저것 따지는 사람이 많더라,0
야 이리로 와바,0
여고생들이 엄청 짧은 교복 치마 입은 사진 막 올리고 그러더라,0
임산부들한테 자리를 왜 양보해야 함,0
10L를 17만원에 팔고있어,0
응 나는 매일매일 세마리 이상 잡는것 같아,0
난 벌써 단타먹고 빨리 쨈 ㅋㅋㅋ,0
아니 다이어트약 때문에 부작용이 너무 심하다더라 ㅠㅠ,0
